statistics_code;statistics_label;time_code;time_label;time;1_variable_code;1_variable_label;1_variable_attribute_code;1_variable_attribute_label;2_variable_code;2_variable_label;2_variable_attribute_code;2_variable_attribute_label;value;value_unit;value_variable_code;value_variable_label;value_q
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KLS-01;Klärschlamm;142462;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KLS-01;Klärschlamm;1391109;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-S-01;Heizöl, schwer;20645;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-S-01;Heizöl, schwer;154814;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-S-01;Heizöl, schwer;171941;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2024;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-S-01;Heizöl, schwer;1779389;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-WSK;Wirbelschichtkohle;.;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-WSK;Wirbelschichtkohle;.;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-WSK;Wirbelschichtkohle;.;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2023;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-WSK;Wirbelschichtkohle;.;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;DIESEL-01;Dieselkraftstoff;0;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;DIESEL-01;Dieselkraftstoff;6730;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;DIESEL-01;Dieselkraftstoff;7500;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;DIESEL-01;Dieselkraftstoff;77095;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-GRUB;Grubengas;84921;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-GRUB;Grubengas;387442;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-GRUB;Grubengas;404855;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-GRUB;Grubengas;3888661;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2004;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;713892;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2004;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;247225;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2004;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;268884;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2004;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;4256388;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;STROM-02;Strom (Elektrokessel);-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;STROM-02;Strom (Elektrokessel);-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;STROM-02;Strom (Elektrokessel);-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2015;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;STROM-02;Strom (Elektrokessel);-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-HO-01;Hochofengas;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-HO-01;Hochofengas;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-HO-01;Hochofengas;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-HO-01;Hochofengas;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2003;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);6515057;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2003;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);3182945;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2003;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);4321204;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2003;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);81266241;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENR-EB-SONST;Sonstige erneuerbare Energien;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENR-EB-SONST;Sonstige erneuerbare Energien;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENR-EB-SONST;Sonstige erneuerbare Energien;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENR-EB-SONST;Sonstige erneuerbare Energien;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;SP-SONST-01;Andere Speicher;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;SP-SONST-01;Andere Speicher;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;SP-SONST-01;Andere Speicher;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2012;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;SP-SONST-01;Andere Speicher;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;.;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;.;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;.;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-SONST;Sonstige hergestellte Gase;.;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;SOLTH-01;Solarthermie;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;SOLTH-01;Solarthermie;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;SOLTH-01;Solarthermie;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;SOLTH-01;Solarthermie;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENRSET;Sonstige Energieträger;1328634;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENRSET;Sonstige Energieträger;487452;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENRSET;Sonstige Energieträger;524848;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENRSET;Sonstige Energieträger;10141153;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WIND-01;Windkraft;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WIND-01;Windkraft;459917;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WIND-01;Windkraft;462230;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2008;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;WIND-01;Windkraft;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);0;MWh;EKT001;Elektrizitätserzeugung (brutto);p
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2004;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-H2;Wasserstoff;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2004;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-H2;Wasserstoff;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2004;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-H2;Wasserstoff;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2004;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-H2;Wasserstoff;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;;Insgesamt;107340046;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;;Insgesamt;431182390;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;;Insgesamt;462102068;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2011;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;;Insgesamt;3321202964;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-S-01;Heizöl, schwer;58818;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-S-01;Heizöl, schwer;544145;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-S-01;Heizöl, schwer;588657;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-H-S-01;Heizöl, schwer;5517041;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-SONST;Sonstige Mineralölprodukte;.;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-SONST;Sonstige Mineralölprodukte;49039;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-SONST;Sonstige Mineralölprodukte;53486;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2021;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;OEL-SONST;Sonstige Mineralölprodukte;539822;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ABF-01;Abfall (Hausmüll, Industrie);-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENR-EB-SONST;Sonstige erneuerbare Energien;27;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENR-EB-SONST;Sonstige erneuerbare Energien;364128;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENR-EB-SONST;Sonstige erneuerbare Energien;394702;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2006;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;ENR-EB-SONST;Sonstige erneuerbare Energien;3540908;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-H2;Wasserstoff;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-H2;Wasserstoff;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-H2;Wasserstoff;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2005;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-H2;Wasserstoff;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-ROH;Rohbraunkohlen;8881049;MWh;WRM001;Nettowärmeerzeugung;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-ROH;Rohbraunkohlen;138564709;MWh;EKT002;Elektrizitätserzeugung (netto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-ROH;Rohbraunkohlen;150681562;MWh;EKT001;Elektrizitätserzeugung (brutto);e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2007;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-B-ROH;Rohbraunkohlen;1475429666;GJ;BRN001;Brennstoffeinsatz;e
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-RAF;Raffineriegas;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-RAF;Raffineriegas;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-RAF;Raffineriegas;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2010;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;GAS-RAF;Raffineriegas;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-SONST;Sonstige Steinkohlen;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-SONST;Sonstige Steinkohlen;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-SONST;Sonstige Steinkohlen;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2002;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;KHL-S-SONST;Sonstige Steinkohlen;-;GJ;BRN001;Brennstoffeinsatz;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;PHOTO-01;Photovoltaik;-;MWh;WRM001;Nettowärmeerzeugung;
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;PHOTO-01;Photovoltaik;-;MWh;EKT002;Elektrizitätserzeugung (netto);
43311;Monatserhebung ü. Elektrizitäts- u. Wärmeerzeugung;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;ENRG03;Energieträger;PHOTO-01;Photovoltaik;-;MWh;EKT001;Elektrizitätserzeugung (brutto);
